Record_ID,Post_ID,Controle_Date,Field,Correction_Code,Original_Value,Corrected_Value,Correction_Rule,Source_Sheet,Status
SWM_27247_20200902,27247,2020-09-02,BSK5,TC001_TEXT_DATE_AUTOCONVERSION,01.Лип,1.07,DD.MMM → integer.month,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27252_20200706,27252,2020-07-06,Nitrat,TC001_TEXT_DATE_AUTOCONVERSION,10.Чер,10.06,DD.MMM → integer.month,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27252_20200908,27252,2020-09-08,Nitrat,TC001_TEXT_DATE_AUTOCONVERSION,10.Січ,10.01,DD.MMM → integer.month,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27255_20200727,27255,2020-07-27,Azot,TC001_TEXT_DATE_AUTOCONVERSION,01.Тра,1.05,DD.MMM → integer.month,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27255_20200727,27255,2020-07-27,Kisen,TC001_TEXT_DATE_AUTOCONVERSION,10.Кві,10.04,DD.MMM → integer.month,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27010_20200713,27010,2020-07-13,BSK5,TC001_TEXT_DATE_AUTOCONVERSION,Січ.98,1.98,MMM.YY → month.decimal_digits,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27010_20200713,27010,2020-07-13,Kisen,TC001_TEXT_DATE_AUTOCONVERSION,Лип.21,7.21,MMM.YY → month.decimal_digits,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27073_20200914,27073,2020-09-14,Nitrat,TC001_TEXT_DATE_AUTOCONVERSION,Січ.25,1.25,MMM.YY → month.decimal_digits,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27148_20200701,27148,2020-07-01,Kisen,TC001_TEXT_DATE_AUTOCONVERSION,Лис.27,11.27,MMM.YY → month.decimal_digits,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27148_20200701,27148,2020-07-01,Nitrat,TC001_TEXT_DATE_AUTOCONVERSION,Січ.21,1.21,MMM.YY → month.decimal_digits,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27148_20200701,27148,2020-07-01,Permanganat,TC001_TEXT_DATE_AUTOCONVERSION,Сер.25,8.25,MMM.YY → month.decimal_digits,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27302_20200714,27302,2020-07-14,BSK5,TC001_TEXT_DATE_AUTOCONVERSION,01.Сер,1.08,DD.MMM → integer.month,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27302_20200714,27302,2020-07-14,Kisen,TC001_TEXT_DATE_AUTOCONVERSION,10.Кві,10.04,DD.MMM → integer.month,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27330_20200804,27330,2020-08-04,Azot,TC001_TEXT_DATE_AUTOCONVERSION,04.Тра,4.05,DD.MMM → integer.month,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27778_20200812,27778,2020-08-12,Kisen,TC001_TEXT_DATE_AUTOCONVERSION,09.Тра,9.05,DD.MMM → integer.month,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27778_20200909,27778,2020-09-09,Kisen,TC001_TEXT_DATE_AUTOCONVERSION,10.Чер,10.06,DD.MMM → integer.month,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27782_20200708,27782,2020-07-08,Kisen,TC001_TEXT_DATE_AUTOCONVERSION,10.Січ,10.01,DD.MMM → integer.month,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27822_20200706,27822,2020-07-06,BSK5,TC001_TEXT_DATE_AUTOCONVERSION,01.Сер,1.08,DD.MMM → integer.month,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27822_20200706,27822,2020-07-06,HSK,TC001_TEXT_DATE_AUTOCONVERSION,13.Чер,13.06,DD.MMM → integer.month,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27824_20200817,27824,2020-08-17,BSK5,TC001_TEXT_DATE_AUTOCONVERSION,01.Лют,1.02,DD.MMM → integer.month,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27824_20200817,27824,2020-08-17,Nitrat,TC001_TEXT_DATE_AUTOCONVERSION,03.Тра,3.05,DD.MMM → integer.month,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27824_20200915,27824,2020-09-15,BSK5,TC001_TEXT_DATE_AUTOCONVERSION,01.Сер,1.08,DD.MMM → integer.month,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27826_20200907,27826,2020-09-07,BSK5,TC001_TEXT_DATE_AUTOCONVERSION,03.Тра,3.05,DD.MMM → integer.month,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27829_20200818,27829,2020-08-18,BSK5,TC001_TEXT_DATE_AUTOCONVERSION,01.Бер,1.03,DD.MMM → integer.month,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27831_20200721,27831,2020-07-21,Kisen,TC001_TEXT_DATE_AUTOCONVERSION,10.Тра,10.05,DD.MMM → integer.month,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27831_20200721,27831,2020-07-21,Sulfat,TC001_TEXT_DATE_AUTOCONVERSION,10.Тра,10.05,DD.MMM → integer.month,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27851_20200805,27851,2020-08-05,Amoniy,TC001_TEXT_DATE_AUTOCONVERSION,Січ.52,1.52,MMM.YY → month.decimal_digits,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27851_20200805,27851,2020-08-05,Nitrit,TC001_TEXT_DATE_AUTOCONVERSION,Лют.25,2.25,MMM.YY → month.decimal_digits,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27851_20200902,27851,2020-09-02,Amoniy,TC001_TEXT_DATE_AUTOCONVERSION,01.Бер,1.03,DD.MMM → integer.month,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_37866_20200713,37866,2020-07-13,Azot,TC001_TEXT_DATE_AUTOCONVERSION,Лис.94,11.94,MMM.YY → month.decimal_digits,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_37866_20200817,37866,2020-08-17,BSK5,TC001_TEXT_DATE_AUTOCONVERSION,01.Лют,1.02,DD.MMM → integer.month,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_26960_20200908,26960,2020-09-08,BSK5,TC001_TEXT_DATE_AUTOCONVERSION,Лют.48,2.48,MMM.YY → month.decimal_digits,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_26963_20200713,26963,2020-07-13,BSK5,TC001_TEXT_DATE_AUTOCONVERSION,03.Кві,3.04,DD.MMM → integer.month,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_26963_20200810,26963,2020-08-10,BSK5,TC001_TEXT_DATE_AUTOCONVERSION,Лют.96,2.96,MMM.YY → month.decimal_digits,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_26963_20200910,26963,2020-09-10,BSK5,TC001_TEXT_DATE_AUTOCONVERSION,03.Кві,3.04,DD.MMM → integer.month,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_26967_20200708,26967,2020-07-08,BSK5,TC001_TEXT_DATE_AUTOCONVERSION,Лют.48,2.48,MMM.YY → month.decimal_digits,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27010_20200913,27010,2020-09-13,Hlorid,TC001_TEXT_DATE_AUTOCONVERSION,Вер.75,9.75,MMM.YY → month.decimal_digits,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27011_20200810,27011,2020-08-10,Kisen,TC001_TEXT_DATE_AUTOCONVERSION,Чер.54,6.54,MMM.YY → month.decimal_digits,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27011_20200810,27011,2020-08-10,Hlorid,TC001_TEXT_DATE_AUTOCONVERSION,Вер.75,9.75,MMM.YY → month.decimal_digits,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27011_20200810,27011,2020-08-10,Nitrat,TC001_TEXT_DATE_AUTOCONVERSION,Січ.78,1.78,MMM.YY → month.decimal_digits,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27011_20200915,27011,2020-09-15,BSK5,TC001_TEXT_DATE_AUTOCONVERSION,Січ.75,1.75,MMM.YY → month.decimal_digits,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27011_20200915,27011,2020-09-15,Zavisli,TC001_TEXT_DATE_AUTOCONVERSION,10.Тра,10.05,DD.MMM → integer.month,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27011_20200915,27011,2020-09-15,Hlorid,TC001_TEXT_DATE_AUTOCONVERSION,Гру.41,12.41,MMM.YY → month.decimal_digits,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27011_20200915,27011,2020-09-15,Nitrat,TC001_TEXT_DATE_AUTOCONVERSION,01.Лип,1.07,DD.MMM → integer.month,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27016_20200914,27016,2020-09-14,Kisen,TC001_TEXT_DATE_AUTOCONVERSION,07.Тра,7.05,DD.MMM → integer.month,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27016_20200914,27016,2020-09-14,Nitrat,TC001_TEXT_DATE_AUTOCONVERSION,01.Лют,1.02,DD.MMM → integer.month,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27022_20200713,27022,2020-07-13,Hlorid,TC001_TEXT_DATE_AUTOCONVERSION,30.Тра,30.05,DD.MMM → integer.month,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27022_20200810,27022,2020-08-10,BSK5,TC001_TEXT_DATE_AUTOCONVERSION,03.Тра,3.05,DD.MMM → integer.month,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27074_20200728,27074,2020-07-28,Nitrat,TC001_TEXT_DATE_AUTOCONVERSION,Січ.29,1.29,MMM.YY → month.decimal_digits,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27074_20200825,27074,2020-08-25,Zavisli,TC001_TEXT_DATE_AUTOCONVERSION,08.Тра,8.05,DD.MMM → integer.month,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27075_20200728,27075,2020-07-28,BSK5,TC001_TEXT_DATE_AUTOCONVERSION,Тра.25,5.25,MMM.YY → month.decimal_digits,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27075_20200728,27075,2020-07-28,Zavisli,TC001_TEXT_DATE_AUTOCONVERSION,11.Тра,11.05,DD.MMM → integer.month,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27075_20200728,27075,2020-07-28,Nitrat,TC001_TEXT_DATE_AUTOCONVERSION,01.Тра,1.05,DD.MMM → integer.month,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27076_20200909,27076,2020-09-09,Nitrat,TC001_TEXT_DATE_AUTOCONVERSION,Лют.77,2.77,MMM.YY → month.decimal_digits,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27076_20200909,27076,2020-09-09,HSK,TC001_TEXT_DATE_AUTOCONVERSION,23.Тра,23.05,DD.MMM → integer.month,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27094_20200721,27094,2020-07-21,Zavisli,TC001_TEXT_DATE_AUTOCONVERSION,10.Січ,10.01,DD.MMM → integer.month,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27095_20200721,27095,2020-07-21,BSK5,TC001_TEXT_DATE_AUTOCONVERSION,Лют.29,2.29,MMM.YY → month.decimal_digits,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27148_20200811,27148,2020-08-11,Kisen,TC001_TEXT_DATE_AUTOCONVERSION,Лис.74,11.74,MMM.YY → month.decimal_digits,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27154_20200701,27154,2020-07-01,Permanganat,TC001_TEXT_DATE_AUTOCONVERSION,Жов.49,10.49,MMM.YY → month.decimal_digits,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27154_20200811,27154,2020-08-11,Nitrat,TC001_TEXT_DATE_AUTOCONVERSION,Січ.47,1.47,MMM.YY → month.decimal_digits,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27154_20200811,27154,2020-08-11,Permanganat,TC001_TEXT_DATE_AUTOCONVERSION,Лис.76,11.76,MMM.YY → month.decimal_digits,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27158_20200715,27158,2020-07-15,BSK5,TC001_TEXT_DATE_AUTOCONVERSION,Бер.54,3.54,MMM.YY → month.decimal_digits,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27165_20200703,27165,2020-07-03,BSK5,TC001_TEXT_DATE_AUTOCONVERSION,Кві.25,4.25,MMM.YY → month.decimal_digits,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27229_20200805,27229,2020-08-05,Azot,TC001_TEXT_DATE_AUTOCONVERSION,Січ.51,1.51,MMM.YY → month.decimal_digits,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27229_20200805,27229,2020-08-05,Kisen,TC001_TEXT_DATE_AUTOCONVERSION,Сер.75,8.75,MMM.YY → month.decimal_digits,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27229_20200805,27229,2020-08-05,Hlorid,TC001_TEXT_DATE_AUTOCONVERSION,14.Кві,14.04,DD.MMM → integer.month,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27229_20200805,27229,2020-08-05,HSK,TC001_TEXT_DATE_AUTOCONVERSION,14.Кві,14.04,DD.MMM → integer.month,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27229_20200909,27229,2020-09-09,HSK,TC001_TEXT_DATE_AUTOCONVERSION,13.Вер,13.09,DD.MMM → integer.month,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27230_20200708,27230,2020-07-08,Azot,TC001_TEXT_DATE_AUTOCONVERSION,Січ.47,1.47,MMM.YY → month.decimal_digits,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27230_20200708,27230,2020-07-08,BSK5,TC001_TEXT_DATE_AUTOCONVERSION,Лют.23,2.23,MMM.YY → month.decimal_digits,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27230_20200708,27230,2020-07-08,HSK,TC001_TEXT_DATE_AUTOCONVERSION,14.Січ,14.01,DD.MMM → integer.month,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27230_20200805,27230,2020-08-05,Hlorid,TC001_TEXT_DATE_AUTOCONVERSION,14.Кві,14.04,DD.MMM → integer.month,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27230_20200909,27230,2020-09-09,HSK,TC001_TEXT_DATE_AUTOCONVERSION,14.Вер,14.09,DD.MMM → integer.month,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27231_20200708,27231,2020-07-08,HSK,TC001_TEXT_DATE_AUTOCONVERSION,14.Кві,14.04,DD.MMM → integer.month,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27231_20200805,27231,2020-08-05,Hlorid,TC001_TEXT_DATE_AUTOCONVERSION,14.Кві,14.04,DD.MMM → integer.month,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27231_20200805,27231,2020-08-05,HSK,TC001_TEXT_DATE_AUTOCONVERSION,14.Вер,14.09,DD.MMM → integer.month,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27232_20200720,27232,2020-07-20,BSK5,TC001_TEXT_DATE_AUTOCONVERSION,02.Тра,2.05,DD.MMM → integer.month,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27232_20200825,27232,2020-08-25,Kisen,TC001_TEXT_DATE_AUTOCONVERSION,06.Тра,6.05,DD.MMM → integer.month,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27255_20200901,27255,2020-09-01,Azot,TC001_TEXT_DATE_AUTOCONVERSION,01.Лип,1.07,DD.MMM → integer.month,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27256_20200727,27256,2020-07-27,Azot,TC001_TEXT_DATE_AUTOCONVERSION,01.Сер,1.08,DD.MMM → integer.month,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27256_20200810,27256,2020-08-10,Azot,TC001_TEXT_DATE_AUTOCONVERSION,01.Сер,1.08,DD.MMM → integer.month,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27256_20200810,27256,2020-08-10,Kisen,TC001_TEXT_DATE_AUTOCONVERSION,10.Чер,10.06,DD.MMM → integer.month,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27256_20200901,27256,2020-09-01,Azot,TC001_TEXT_DATE_AUTOCONVERSION,01.Лип,1.07,DD.MMM → integer.month,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27256_20200901,27256,2020-09-01,BSK5,TC001_TEXT_DATE_AUTOCONVERSION,02.Тра,2.05,DD.MMM → integer.month,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27258_20200706,27258,2020-07-06,Azot,TC001_TEXT_DATE_AUTOCONVERSION,01.Бер,1.03,DD.MMM → integer.month,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27258_20200706,27258,2020-07-06,BSK5,TC001_TEXT_DATE_AUTOCONVERSION,02.Тра,2.05,DD.MMM → integer.month,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27260_20200727,27260,2020-07-27,Azot,TC001_TEXT_DATE_AUTOCONVERSION,01.Лип,1.07,DD.MMM → integer.month,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27260_20200901,27260,2020-09-01,Azot,TC001_TEXT_DATE_AUTOCONVERSION,01.Сер,1.08,DD.MMM → integer.month,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27302_20200803,27302,2020-08-03,BSK5,TC001_TEXT_DATE_AUTOCONVERSION,01.Тра,1.05,DD.MMM → integer.month,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27302_20200803,27302,2020-08-03,Zavisli,TC001_TEXT_DATE_AUTOCONVERSION,05.Тра,5.05,DD.MMM → integer.month,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27302_20200803,27302,2020-08-03,Kisen,TC001_TEXT_DATE_AUTOCONVERSION,10.Чер,10.06,DD.MMM → integer.month,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27303_20200701,27303,2020-07-01,Azot,TC001_TEXT_DATE_AUTOCONVERSION,Січ.24,1.24,MMM.YY → month.decimal_digits,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27303_20200701,27303,2020-07-01,HSK,TC001_TEXT_DATE_AUTOCONVERSION,13.Вер,13.09,DD.MMM → integer.month,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27303_20200805,27303,2020-08-05,Hlorid,TC001_TEXT_DATE_AUTOCONVERSION,10.Чер,10.06,DD.MMM → integer.month,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27303_20200902,27303,2020-09-02,Sulfat,TC001_TEXT_DATE_AUTOCONVERSION,15.Чер,15.06,DD.MMM → integer.month,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27303_20200902,27303,2020-09-02,Hlorid,TC001_TEXT_DATE_AUTOCONVERSION,12.Кві,12.04,DD.MMM → integer.month,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27304_20200805,27304,2020-08-05,BSK5,TC001_TEXT_DATE_AUTOCONVERSION,Січ.52,1.52,MMM.YY → month.decimal_digits,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27304_20200805,27304,2020-08-05,Hlorid,TC001_TEXT_DATE_AUTOCONVERSION,10.Чер,10.06,DD.MMM → integer.month,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27304_20200805,27304,2020-08-05,HSK,TC001_TEXT_DATE_AUTOCONVERSION,11.Чер,11.06,DD.MMM → integer.month,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27304_20200902,27304,2020-09-02,Hlorid,TC001_TEXT_DATE_AUTOCONVERSION,13.Січ,13.01,DD.MMM → integer.month,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27304_20200902,27304,2020-09-02,Nitrat,TC001_TEXT_DATE_AUTOCONVERSION,Лют.71,2.71,MMM.YY → month.decimal_digits,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27304_20200902,27304,2020-09-02,Permanganat,TC001_TEXT_DATE_AUTOCONVERSION,Січ.76,1.76,MMM.YY → month.decimal_digits,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27306_20200714,27306,2020-07-14,Azot,TC001_TEXT_DATE_AUTOCONVERSION,01.Сер,1.08,DD.MMM → integer.month,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27306_20200714,27306,2020-07-14,BSK5,TC001_TEXT_DATE_AUTOCONVERSION,02.Тра,2.05,DD.MMM → integer.month,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27306_20200812,27306,2020-08-12,Azot,TC001_TEXT_DATE_AUTOCONVERSION,01.Лип,1.07,DD.MMM → integer.month,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27306_20200812,27306,2020-08-12,Nitrat,TC001_TEXT_DATE_AUTOCONVERSION,Тра.75,5.75,MMM.YY → month.decimal_digits,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27306_20200902,27306,2020-09-02,Azot,TC001_TEXT_DATE_AUTOCONVERSION,01.Тра,1.05,DD.MMM → integer.month,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27330_20200909,27330,2020-09-09,Kisen,TC001_TEXT_DATE_AUTOCONVERSION,Бер.21,3.21,MMM.YY → month.decimal_digits,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27333_20200714,27333,2020-07-14,Kisen,TC001_TEXT_DATE_AUTOCONVERSION,Бер.96,3.96,MMM.YY → month.decimal_digits,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27333_20200714,27333,2020-07-14,Fosfat,TC001_TEXT_DATE_AUTOCONVERSION,Січ.26,1.26,MMM.YY → month.decimal_digits,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27335_20200805,27335,2020-08-05,Azot,TC001_TEXT_DATE_AUTOCONVERSION,01.Лют,1.02,DD.MMM → integer.month,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27335_20200909,27335,2020-09-09,Azot,TC001_TEXT_DATE_AUTOCONVERSION,01.Бер,1.03,DD.MMM → integer.month,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27335_20200909,27335,2020-09-09,Kisen,TC001_TEXT_DATE_AUTOCONVERSION,07.Тра,7.05,DD.MMM → integer.month,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27336_20200805,27336,2020-08-05,Kisen,TC001_TEXT_DATE_AUTOCONVERSION,07.Тра,7.05,DD.MMM → integer.month,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27336_20200909,27336,2020-09-09,Azot,TC001_TEXT_DATE_AUTOCONVERSION,01.Сер,1.08,DD.MMM → integer.month,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27590_20200720,27590,2020-07-20,Azot,TC001_TEXT_DATE_AUTOCONVERSION,Січ.76,1.76,MMM.YY → month.decimal_digits,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27590_20200720,27590,2020-07-20,BSK5,TC001_TEXT_DATE_AUTOCONVERSION,Бер.54,3.54,MMM.YY → month.decimal_digits,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27590_20200720,27590,2020-07-20,Zavisli,TC001_TEXT_DATE_AUTOCONVERSION,10.Кві,10.04,DD.MMM → integer.month,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27590_20200720,27590,2020-07-20,Fosfat,TC001_TEXT_DATE_AUTOCONVERSION,Січ.26,1.26,MMM.YY → month.decimal_digits,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27590_20200811,27590,2020-08-11,Nitrat,TC001_TEXT_DATE_AUTOCONVERSION,Чер.75,6.75,MMM.YY → month.decimal_digits,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27590_20200903,27590,2020-09-03,Azot,TC001_TEXT_DATE_AUTOCONVERSION,Січ.78,1.78,MMM.YY → month.decimal_digits,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27590_20200903,27590,2020-09-03,BSK5,TC001_TEXT_DATE_AUTOCONVERSION,Бер.52,3.52,MMM.YY → month.decimal_digits,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27590_20200903,27590,2020-09-03,Zavisli,TC001_TEXT_DATE_AUTOCONVERSION,10.Чер,10.06,DD.MMM → integer.month,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27592_20200720,27592,2020-07-20,Azot,TC001_TEXT_DATE_AUTOCONVERSION,Січ.97,1.97,MMM.YY → month.decimal_digits,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27592_20200720,27592,2020-07-20,Zavisli,TC001_TEXT_DATE_AUTOCONVERSION,10.Кві,10.04,DD.MMM → integer.month,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27592_20200720,27592,2020-07-20,Fosfat,TC001_TEXT_DATE_AUTOCONVERSION,01.Бер,1.03,DD.MMM → integer.month,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27592_20200903,27592,2020-09-03,Azot,TC001_TEXT_DATE_AUTOCONVERSION,Січ.96,1.96,MMM.YY → month.decimal_digits,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_27592_20200903,27592,2020-09-03,Zavisli,TC001_TEXT_DATE_AUTOCONVERSION,10.Чер,10.06,DD.MMM → integer.month,2020-07-01_2020-09-30_output,deterministically_corrected
SWM_26853_20200414,26853,2020-04-14,BSK5,TC001_TEXT_DATE_AUTOCONVERSION,Січ.99,1.99,MMM.YY → month.decimal_digits,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_26853_20200414,26853,2020-04-14,Hlorid,TC001_TEXT_DATE_AUTOCONVERSION,Лис.52,11.52,MMM.YY → month.decimal_digits,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27172_20200609,27172,2020-06-09,Kisen,TC001_TEXT_DATE_AUTOCONVERSION,Сер.25,8.25,MMM.YY → month.decimal_digits,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27222_20200413,27222,2020-04-13,BSK5,TC001_TEXT_DATE_AUTOCONVERSION,Січ.52,1.52,MMM.YY → month.decimal_digits,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27246_20200612,27246,2020-06-12,Azot,TC001_TEXT_DATE_AUTOCONVERSION,01.Тра,1.05,DD.MMM → integer.month,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27276_20200513,27276,2020-05-13,Kisen,TC001_TEXT_DATE_AUTOCONVERSION,11.Кві,11.04,DD.MMM → integer.month,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27276_20200513,27276,2020-05-13,Sulfat,TC001_TEXT_DATE_AUTOCONVERSION,10.Кві,10.04,DD.MMM → integer.month,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27284_20200519,27284,2020-05-19,Kisen,TC001_TEXT_DATE_AUTOCONVERSION,11.Тра,11.05,DD.MMM → integer.month,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27315_20200406,27315,2020-04-06,BSK5,TC001_TEXT_DATE_AUTOCONVERSION,01.Сер,1.08,DD.MMM → integer.month,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27573_20200512,27573,2020-05-12,Kisen,TC001_TEXT_DATE_AUTOCONVERSION,Лип.71,7.71,MMM.YY → month.decimal_digits,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27573_20200512,27573,2020-05-12,Nitrat,TC001_TEXT_DATE_AUTOCONVERSION,Січ.23,1.23,MMM.YY → month.decimal_digits,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27841_20200611,27841,2020-06-11,Sulfat,TC001_TEXT_DATE_AUTOCONVERSION,14.Кві,14.04,DD.MMM → integer.month,2020-04-01_2020-06-30_output,deterministically_corrected
SWM_27276_20200610,27276,2020-06-10,BSK5,TC001_TEXT_DATE_AUTOCONVERSION,01.Лип,1.07,DD.MMM → integer.month,2020-04-01_2020-06-30_output,deterministically_corrected
